date,user,comment
2:27:22,dagne zelalem,እር በእ/ር የኑሮ ውድነትን አስተካክል እኛ ተሰቃየን መኖር አቃተን ያለፎት መንግስታት በጣም የተሻሉ ነበሩ ሁሌ ምንሰማው የሞት ዜና ነው እር ከባድ ነው
2:27:23,Hanna Tamrat,$👍 $👍 $👍 $👍 $👍 $👍 $👍 $👍 $👍 $👍 $👍
2:27:23,Tadilios Million,$❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤
2:27:24,Zid Waleta,ተረት
2:27:24,Kiya Amanuel,የበለፀገችና ታላቋ ኢትዮጰያ በቅርቡ እናያታለን ።በምግብ፤በሁሉም ነገር በቅርቡ ራሷችንን እንችላለን፡፡በምግብ ዋስትና ራሳችንን ከቻልን ከየትኛዉም የኢኮኖሚ ቅኝ ግዛት ተላቀን ሀገራችንን ቀና እንድትል ማድረግ እንችላለን።
2:27:24,Innocent Guitar,"My all time PM. ""ድርቅ መንግሥት ያመጣው አይደለም። ""እኛ የታቀፍነው የቆቅ ለጅ ነው።""""በሒደት እያጠሩ እንክርዳዱን መለየት ነው።"" ። ""ሥንሠራ የቸሻለ ለውጥ ይመጣል""። ""ነገን ለመዋጀት""""ለትናንት ስንፋጅ ነገን እያጣን ነው"" ""ለባንዳ ቢዝነስ ለጠላቶች ግን አገር ማፍረስ ነው። "" አቢይ አሕመድ።"
2:27:25,Dz Ethio,🇪🇹➢ ምንም እንኳን ፈተና ቢበዛም በዐቢቹ የመሪነት ጥበብ ኢትዮጵያ አትሸነፍም፡፡
2:27:25,Ahemede Mehamede,$face-fuchsia-tongue-out
2:27:25,kindu getnet,ፈተፈተው በስማም
2:27:25,Tadilios Million,$❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤
2:27:29,michu,"Mootummaan hanqinoota sirna federaalaa heera mootummaatiin walqixxummaa saboota, sablammootaa fi ummatootaa dirree siyaasaatiin mirkaneessuu danda’u sirreessuuf socho’aa jira."
2:27:30,Amare Jemberie,enda aberote new yenor bal letorew
2:27:31,Moon Star,Terete
2:27:35,Tadilios Million,$🧡 $🧡 $🧡 $🧡 $🧡
2:27:36,Tadilios Million,$🧡 $🧡 $🧡
2:27:37,ኢትዮጵያን ለኢየሱስ,ከጎንህ አለን🇪🇹🇪🇹🇪🇹
2:27:37,Hanna Tamrat,$❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤
2:27:39,Mohammed Ibrahim,ባለፈው ፕሮጀክት አጥፈን አመት ንዋጋለነሰ ነበር አሁን ደግሞ ፕሮጀክት አጥፈን አንድም ሰው እንዳይሞት እናደርጋለን!!
2:27:39,frehiwot Alemu,Sadarkaa Afirkaatti biyyi keenya gama AI fayyadamuun sadarkaa duraa irratti argamti kun ammoo biyya keenyaaf fayidaa guddaa qaba
2:27:42,Tadilios Million,$💚 $💚 $💚 $💚 $💚
2:27:44,Robel Aklilu,empty mind
2:27:44,Elsa Defere,$❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤
2:27:45,HANNAA TUBE,biyyoo nyadhuu
2:27:45,Innocent Guitar,ሟርት ነው
2:27:46,Liya tube,ለረጅም አመታት አይተን የማናውቀውን ነፃነትም ሆነ ብዙ ጥሩ ጎን አንተ ከመጣህ ያየናቸው የጀግንነት መገለጫዎች ናቸውና እናመሰግናለን።
2:27:46,Moon Star,Tertete
2:27:46,Ermias,ተረተረተዉ
2:27:47,Tadilios Million,$🧡 $🧡 $🧡 $🧡
2:27:47,Fessha Habtay,የላምበረት
2:27:48,Dz Ethio,🇪🇹➢ጠቅላያችን የብልፅግና መሪ በመሆንህ እንኮራብሃለን ክቡር መሪያችን እኛም ከአንተ ጋር ነን ኢትዮጵያ ለማንም ጠላት አትበገርም፡፡
2:27:48,Moon Star,Terete
2:27:51,Zebeba Mohammed,የሰራህን ይሰጥህ ዳኔል ክብረት ይሄን ሰውዬ ተረት በተረት አደረክብን
2:27:51,Amen Yilikal,አቤት ተረተትህ ማን ብሎህ.....ሞተን ያላለቅን ቆጨክ አንዴ $😡 $😠 $😠 $😠
2:27:52,Tadilios Million,$💚 $💚 $💚 $💚 $💚
2:27:52,Abidiu Ahmede,እረ በቃቃቃቃቃቃቃህህህህህህህ ዉሸት ሰለቸንንንንንን $face-green-smiling $face-green-smiling $face-green-smiling $face-green-smiling
2:27:57,Tadilios Million,$💙 $💙 $💙 $💙 $💙 $💙
2:27:57,Innocent Guitar,ሟርት ነው
2:27:58,Alemayehu Wolde,እግዚአብሔር ይመስገን አንተን የሰጠን።እንዲሁም ጠላቶቻችንንም እንዲታዩ ስላደረክ።
2:27:58,Moon Star,Tertete
2:28:00,ኢትዮጵያን ለኢየሱስ,ደሜ ኮ $😍 $😍 $😍
2:28:01,Kiya Amanuel,"PM Abiy, your dedication to achieving food security is indeed a remarkable feat. Brilliant work!"
2:28:01,Tadilios Million,$💜 $💜 $💜 $💜
2:28:03,Nada Yashaneh,$🌷 $🌷 $🌷 $🌷 $😍 $😍 $😍 $😍 $❤ $❤ $❤ $💛 $💛 $💛 $💚 $💚 $💚 $💚
2:28:03,Alemhagere,Qaroominni gatii badhaadhinaati.
2:28:05,Dz Ethio,"🇪🇹➢ ክቡር ዶ/ር ዐቢይ በዚህ ፅናት እና የብልፅግና ቁርጠኝነት ኢትዮጵያውያን ሳይከፋፈሉ ለሚቀጥለው ትውልድ የበለፀገች አገር ታስረክባለች፡፡"""
2:28:05,Tadilios Million,$🖤 $🖤 $🖤 $🖤
2:28:09,Mirror Lakey,የማይገናኝ ነገር
2:28:11,Innocent Guitar,111112
1707206572057843,N/A,placeholder content
2:28:12,michu,ከትናንቱ ማንነታችን ተስፋን እና የድል መንግድን ብቻ ወርሰን ዛሬ ደግሞ አዲሱ ትውልድ አዲስ ድልና ከፍታን ያሳያት ዘንድ ኢትዮጵያ ጥሪዋን እያሰማች ነው።
2:28:12,Tadilios Million,$💯 $💯 $💯
2:28:12,manchester united,"frankly speaking, who can freely move, work and live from one place to another in Ethiopia currently? who can answer for me???"
2:28:15,የትግል ህይወት,እረ ውሸትትት በፈጣሪ ምን አይነት ሰው ነው
2:28:18,Hayelom Fisseha,ምላስህ ረጅም ተግባርህ ክፋት!!!
2:28:18,Gebremariyam Bizuayehu,teret tejemere
2:28:19,Innocent Guitar,1111111
2:28:21,manchester united,"frankly speaking, who can freely move, work and live from one place to another in Ethiopia currently? who can answer for me???"
2:28:22,Abuna Kasso,$😍 $🥰 $🥰 $😍 $😍 $🥰
2:28:23,Gebremariyam Bizuayehu,teret tejemere
2:28:23,Daniel Denebo,የፓርላማው አባላት በተረት ተሰላችተው አብዛኛው እኮ የለም
2:28:26,Abdurazak Nasir,አቢቹ አባ መላ ለተራበ ዳቦ ለጠገበ ዱላ $🤗
2:28:27,Dz Ethio,🇪🇹➢ክቡር መሪያችን አንተ ጀግና መሪያችን ነህ እናወድሰሃለን እናከብርሃለን ። ጀግናን ማክበር ጀግናን ማወደስ ጥሩ ባህል ነው።
2:28:27,Fessha Habtay,History is not necessary
2:28:28,Moon Star,30 million are starve in Ethiopia.
2:28:28,manchester united,"frankly speaking, who can freely move, work and live from one place to another in Ethiopia currently? who can answer for me???"
2:28:29,Gebremariyam Bizuayehu,teret tejemere
2:28:31,michu,ሀገራችን ተቸግራም ተፈትናም ታውቃለች! ነገር ግን ሁሌም ከፈታዎቿ በላይ የምትሆን ድንቅ ሀገር ናት! ይህም በጋራ የሚጠብቋት እኛን ልጆቿን ስላላት ነው።
2:28:33,Liya tube,ክቡር መሪያችን አንተ ጀግና መሪያችን ነህ እናወድሰሃለን እናከብርሃለን ። ጀግናን ማክበር ጀግናን ማወደስ ጥሩ ባህል ነው።
2:28:34,Innocent Guitar,"My all time PM. ""ድርቅ መንግሥት ያመጣው አይደለም። ""እኛ የታቀፍነው የቆቅ ለጅ ነው።""""በሒደት እያጠሩ እንክርዳዱን መለየት ነው።"" ። ""ሥንሠራ የቸሻለ ለውጥ ይመጣል""። ""ነገን ለመዋጀት""""ለትናንት ስንፋጅ ነገን እያጣን ነው"" ""ለባንዳ ቢዝነስ ለጠላቶች ግን አገር ማፍረስ ነው። "" አቢይ አሕመድ።"
2:28:37,ኢትዮጵያን ለኢየሱስ,መልካም መንጨርጨር ኢትዮጵያ ትቀጥላለች!
2:28:40,manchester united,"frankly speaking, who can freely move, work and live from one place to another in Ethiopia currently? who can answer for me???"
2:28:44,Moon Star,30 million are starve in Ethiopia
2:28:45,አብቹ,ስንዴ መመረቱ እሚያበረታታ ነው ዋጋውም ቅናሽ ይደረግ ደሀው በተለይ በከተሞች ይረዳ ዋጋ ቅናሽ ይደረግለት
2:28:46,Moon Star,30 million are starve in Ethiopia
2:28:48,wondesen sahilu,So fine You don’t feel shame shame on
2:28:48,Moon Star,30 million are starve in Ethiopia
2:28:51,mo king,mberek yemtah abo
2:28:52,gobe Gaga,የስልጣን ባለቤት እግዚያብሄር ብቻ ነው እርሱ ስያወርደረ ማንም አይቀመጥምና የስልጣን ምንጩንና ሰጪውን ካወቀን አንጣላም የሰው ፍላጎት ግን?
2:28:52,Moon Star,30 million are starve in Ethiopia
2:28:57,Abuselman Abuselman,$rocket-red-countdown-liftoff $rocket-red-countdown-liftoff $whistle-red-blow $rocket-red-countdown-liftoff $rocket-red-countdown-liftoff $rocket-red-countdown-liftoff $rocket-red-countdown-liftoff $elbowbump $elbowbump $elbowbump $elbowbump
2:28:57,Moon Star,30 million are starve in Ethiopia
2:28:58,Dz Ethio,🇪🇹➢ ጀግኖች በችግር ጊዜ በክፉ ቀን ህይወታቸውን ደማቸውን አጥንታቸውን እንዲሁም እውቀታቸውን ገንዘባቸውን ሰውተው ነጻነታችንን የሚሰጡን ከብዙዎች በጥቂት የሚገኙ ልዩ ሰዎች ናቸው።ዶ/ር. ዐቢይ ከእንዚህ ጀግኖች አንዱ መሪ ነው።
2:29:04,Negash Abera,$face-fuchsia-wide-eyes $face-orange-raised-eyebrow $face-orange-raised-eyebrow $face-fuchsia-wide-eyes $face-fuchsia-wide-eyes
2:29:09,Sema Tikimneh,christian Tadele Yelelebet Parlam Gedel Yigiba
2:29:13,gobe Gaga,የስልጣን ባለቤት እግዚያብሄር ብቻ ነው እርሱ ስያወርደረ ማንም አይቀመጥምና የስልጣን ምንጩንና ሰጪውን ካወቀን አንጣላም የሰው ፍላጎት ግን?
2:29:14,Alemayehu Wolde,የኢትዮጵያ ጠላት ማን እንደሆነ አየወጣ ነው።
2:29:14,Tseganesh Assefa,$♥ $♥ $♥ $♥ $♥ $♥
2:29:15,One Habesha 1 Love,እብቹ   እምንወድህ   ነፍፍፍ   ነን   ስልህ
2:29:18,manchester united,"frankly speaking, who can freely move, work and live from one place to another in Ethiopia currently? who can answer for me???"
2:29:26,Deresse Shallo,Mata kebirahanu Jilu gar new meselegn yadererew!
2:29:30,gobe Gaga,የስልጣን ባለቤት እግዚያብሄር ብቻ ነው እርሱ ስያወርደረ ማንም አይቀመጥምና የስልጣን ምንጩንና ሰጪውን ካወቀን አንጣላም የሰው ፍላጎት ግን?
2:29:32,Abdulhakim,$❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤
2:29:34,MHM ETHIOPIA,አናርኪዝም በኢህአፖ የተጀመረ ካንሠር ነው ና መጥፋት አለበት ።
2:29:35,Keeti beeka,በሰላም፣ በድርድር፣ በሰጥቶ መቀበል መርህ ላይ የተመሰረተ ፖለቲካዊ ስርዓት በሀገራችን ይነብራል፡፡
2:29:37,አብቹ,@moon star ሟርተኛ
2:29:39,ኢትዮጵያን ለኢየሱስ,ታድለው አብረውት የሚወያዩት
2:29:40,MD Hassan,አተየምጨርሠውሥ፣ሰው፡አደለም
2:29:41,manchester united,"frankly speaking, who can freely move, work and live from one place to another in Ethiopia currently? who can answer for me???"
2:29:42,hirut dagne,የዋጋ ግሽበትን ለመቆጣጠር የፖሊሲ ቅኝት እየተደረገ ይገኛል፡፡
2:29:43,Terefe Haile,"peace is the only solutions to our problem today,we have to learn from Tigray war."
2:29:43,Ermias,ረእፈረ
2:29:48,3BBoyz,አብቹ አባ መላ ለተራበው ዳቦ ለጠገበው ዱላ
2:29:51,Ze Word,It is God who gives rain. Ethiopia must repent from generational sin of worshipping angels and Mary.
2:29:55,daniel berihun,yehager shekemoch hodame becha
2:30:01,Muba tube,እኔም ሻይ ልጠጣ
2:30:03,Abuselman Abuselman,እንወደሀል
2:30:07,Shiferaw Liben,እሄው እኔ አለሁልህ እስካሁን ተስፋ ባለመቁረጥ እድሌን በሎተሪ እየሞከርኩ ነው@powerball & Megan million.. project.  $😊 $😅
2:30:09,አሏሁ አክበረ፣ Za,አብቹ እንወወወወድህ።አለን
2:30:09,hirut dagne,በብልፅግና ዘመን የኢትዮጵያ ኢኮኖሚ ከበለፀጉት ሀገራት ተርታ ትሰለፋለች፡፡
2:30:10,Rovii Global News,sew ayimut eniji lmatochu yiketlu
2:30:10,Nebyu Teshome,"Ethiopia only covers 110million hector, so? how can we farm for 320miilion hectors. please be realistic some how."
2:30:12,getahun tadesse,$🍎 $🍎 $🍎
2:30:13,Debre Maebel Media,"ረሀብ ለማጥፋት ማረስ ያስፈልጋል።ጠቅላይ ሚኒስቴር ""አብይ አሕመድ""መንግስት በትግራይ ክልል ያለ ረሀብ በቶሎ መታደግ ነው ያለበት ።"
2:30:23,Peter Tuke,$hands-yellow-heart-red $hands-yellow-heart-red $hands-yellow-heart-red $hands-yellow-heart-red $hands-yellow-heart-red
2:30:25,ኢትዮጵያን ለኢየሱስ,ውሀ እንጠጣ ጋዶች $😎 $😍 $😍 $😍
2:30:28,Teklit Gebremeskel,የቁልቁለት መንገድ ይልሀል ይህ ነው
2:30:28,Destaye Begeta,እስኪ ሁላችንም በተሰማራንበት መስክ በእውነትና በታማኝነት የራሳችንን ድርሻ እንወጣ። ወደሌላው መጠቆም ትተን ገበያው እንዲህ ሞልቶ የሸቀጥ ውድነት ምን አመጣው
1707206709036266,N/A,placeholder content
2:30:40,Shewalem Kebede,$cat-orange-whistling
2:30:45,Abdi Gerema(sanyii Warra Margaa),we need tea
2:30:48,Declan Rice,ይቺ ኢትዮጲያ የት ነው ያለችው ?መሄድ እፈልጋለሁ
2:30:50,kidist assefa,$💗 $💗 $💗 $💗 $💗 $💗
2:30:54,hirut dagne,ወቅታዊ ችግሮችን እንደ መልካም አጋጣሚ በመጠቀም ሰው ሰራሽ የኑሮ ውድነት በሚፈጥሩ አካላት ላይ የማያዳግም እርምጃ ይወሰዳል፡፡
2:30:58,kaleab moges,media all controled by government. thanks to social media nothing is hidden anymore. no gov can take responsibility for this
2:30:59,manchester united,"frankly speaking, who can freely move, work and live from one place to another in Ethiopia currently? who can answer for me???"
2:31:04,Tegegn Wolde,ሥራ የማይሠራ አእምሮና እጅ የሚሰሩ እጆችንና አእምሮን መተቸት ተግባሩ ስለሆነ ክቡር ጠቅላይ ሚኒስቴራችን በብቃትዎ ላይ ብቃትን ጨምረው ኢትዮጲያን ይታደጉልን፡
2:31:05,mo king,$hydrate $hydrate $hydrate $face-fuchsia-tongue-out $face-fuchsia-tongue-out $face-fuchsia-tongue-out $face-fuchsia-tongue-out
2:31:09,Misganaw Tesfaye,You crazy man
2:31:10,Awel Nesru,የታሰሩ ይፍቱ ካለ መስርቅ ቀላል ነው ሰውን መግደል መዝርፍ ነው ድሮም መንግስት ዬለም እናውቃለን መንገዱ ከፍተው $face-orange-frowning $face-orange-frowning $face-orange-frowning $face-orange-frowning $face-orange-frowning $face-orange-frowning $face-orange-frowning $face-orange-frowning $face-orange-frowning
2:31:17,yusuf lole,full of lies and lier
2:31:18,Aseffa Sileshi,በዓለም ማህበረሰብ ዘንድ የተረጋገጠ ነው እኛም አይናችን ያየው። ይልቁን እንደጋገፍ!!!
2:31:20,Ku City,$⁉
2:31:20,Deresse Shallo,Anchi ABICCUU RIP!
2:31:24,MHM ETHIOPIA,እውነት ነው አብቹ የወሬና አሉባልታ ዘመቻ ቢቆም የት በደረስን
2:31:25,ebrahim kassaw,ahun bezih sewuye new yemimeraw $🤣 $🤣 $🤣
2:31:26,muha.. Amen,አባ መላ እግዜር እረጅም እድሜ ይስጥልን
2:31:27,ከኩ ሃረን KAKU HAARAN [ETHIOPIA]3000 Years!,#Truth come forth ...
2:31:28,getaredagn befikadu,አብይ፡ ጀግና፡ ሙሪያችን፡ በርታልን!!!!
2:31:34,MINILIK DUKEM,ብልጽግና በብዙ መከራ ውስጥ እያለፈ ያለ ፓርቲ ነው፡፡ መከራ ከእናንት እንዲርቅን እጸልያለሁ ቀሪ አስተዳደራዊ አመታችሁን እግዚአብሄር ይባርክ
2:31:34,hirut dagne,የስንዴ ምርት ልዩ ትኩረት ተሰጥቶት ኢትዮጵያን የስንዴ ቅርጫት የማድረጉ ተግባር ተጠናክሮ ይቀጥላል፡፡
2:31:35,Mesfin Ticho,ምን አባቴ ላድርግህ አንድ ሆንክ ብኝ ለሀገርህ
2:31:36,Tagesse sulamo,berta
1707206778786638,N/A,placeholder content
2:31:39,Shiferaw Liben,those of you in US try power ball and mega million lottery  $🙂 $😊 $😂
2:31:41,Yenesew Zegeye,ሀገሪቷን አበሻቀጣችኋት አይገልጸውም!!!
2:31:41,Abuselman Abuselman,$washhands $washhands $washhands $washhands $washhands $washhands አላህይጠብቅህ
2:31:47,maths and economics,110 million hectar??? $🤭 $🤔 $🤔 $🤔 $🤔 $🤔 $😇
2:31:50,Dereje Belihu,መደማመጥ መልካም ነዉ፡፡
2:31:54,Ze Word,The draught will continue until Ethiopia repents from sins of idol worship.
2:31:57,Sumeya Nuredin,አብቹ ከፊት ለፊት የተቀመጡት በሙሉ v8 ላንድ ክሩዘር የገዙት ከየት በሚከፈለው ደሞዝ ነው??
2:32:02,TEWODROS WUHIBE,ቱሉቱላ ወሬኛ
2:32:16,Aman Abdu,አብይ ጀግናችን
2:32:23,yusuf lole,we need peace to our country
